id,carnegie_basic,carnegie_undergrad,carnegie_size_setting,minority_serving_historically_black,minority_serving_predominantly_black,minority_serving_annh,minority_serving_tribal,minority_serving_aanipi,minority_serving_hispanic,minority_serving_nant,men_only,women_only,religious_affiliation,admission_rate_overall,admission_rate_by_ope_id,attendance_academic_year,attendance_program_year,tuition_in_state,tuition_out_of_state,tuition_program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt
232937,19,11,14,1,0,0,0,0,0,0,0,0,,0.9013,0.901298269,23992,,9036,20478,,5297,9377,8260,1,0.6422,0.4205,
232946,2,1,5,0,0,0,0,1,0,0,0,0,,,,14758,,5498,11505,,4254,5086,7993,0.2899,0.2412,,0.2504
232982,16,9,15,0,0,0,0,0,0,0,0,0,,0.8572,0.857245273,23250,,10050,27900,,7203,9932,8400,0.9445,0.3735,0.544,
233019,2,2,2,0,0,0,0,0,0,0,0,0,,,,10359,,4608,10536,,2754,4791,6203,0.2925,0.4266,,0.3798
233037,3,1,2,0,0,0,0,0,0,0,0,0,,,,9380,,4588,10516,,3701,6146,5858,0.1957,0.2824,,0.2903
233082,10,1,1,0,0,0,0,0,0,0,0,0,,,,,,14202,14202,,9597,9794,6575,0.8824,0.3028,,
233091,8,3,1,0,0,0,0,0,0,0,0,0,,,,22893,,10820,10820,,13191,3963,3551,0.25,0.8816,,0.3208
233116,3,1,3,0,0,0,0,0,0,0,0,0,,,,11798,,4678,10606,,4016,5080,6728,0.2857,0.2272,,0.3116
233277,18,13,13,0,0,0,0,0,0,0,0,0,,0.7432,0.743228454,22454,,10627,22709,,6678,9426,8289,0.6791,0.3272,0.5517,
233286,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17384,,,15250,8890,4244,,,0.7193,,0.5909
233295,21,12,11,0,0,0,0,0,0,0,0,0,71,0.6223,0.622340426,51911,,40000,40000,,17694,10763,8133,0.6437,0.2268,0.6626,
233301,21,10,8,0,0,0,0,0,0,0,0,0,71,0.8644,0.864386792,52350,,38155,38155,,13202,15756,7979,1,0.3107,0.5876,
233310,3,1,2,0,0,0,0,0,0,0,0,0,,,,11798,,4708,10636,,3333,5636,6418,0.1677,0.2241,,0.3571
233329,10,4,1,0,0,0,0,0,0,0,0,0,,,,30802,,15200,15200,,7959,4716,5358,0.25,0.7349,,0.496
233338,1,1,2,0,0,0,0,0,0,0,0,0,,0.3292,0.329158317,18889,,7823,21720,,2764,3007,6216,0.5303,0.2136,,0.284
233356,26,5,6,0,0,0,0,0,0,0,0,0,30,,,,,,,,11452,11498,7483,0.7436,0.1954,1,
233374,21,14,14,0,0,0,0,0,0,0,0,0,,0.3297,0.329671427,62974,,50910,50910,,27108,20631,12512,0.6915,0.1584,0.8821,
233408,10,4,1,0,0,0,0,0,0,0,0,0,,0.5455,0.545454545,28339,,15849,15849,,12309,11406,6004,0.4222,0.3623,,
233426,21,12,11,0,0,0,0,0,0,0,0,0,39,0.6719,0.671878054,56088,,42819,42819,,16199,10282,7799,0.783,0.2424,0.6704,
233480,-2,-2,-2,0,0,0,0,0,0,0,0,0,30,,,,,,,,4616,23487,,,0.0769,,
233541,17,13,14,0,0,0,0,0,0,0,0,0,71,0.8325,0.832469775,45388,,31920,31920,,17830,10110,7815,0.559,0.2982,0.6327,
233611,21,10,8,0,0,0,0,0,0,0,0,0,,0.5616,0.561555076,26667,,15900,15900,,12558,6832,6464,1,0.4988,0.2702,
233639,3,1,2,0,0,0,0,0,0,0,0,0,,,,12900,,4583,10511,,3473,6616,6429,0.3232,0.3252,,0.3952
233648,5,2,2,0,0,0,0,0,0,0,0,0,,,,13588,,4591,10519,,1736,4983,6155,0.4086,0.5042,,0.3517
233666,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16386,,,15180,9779,3775,,,0.6667,,0.5714
233684,18,5,12,0,0,0,0,0,0,0,0,0,,,,27744,,13857,13857,,13950,1821,7355,0.1043,0.4306,0.1143,
233718,21,12,8,0,0,0,0,0,0,0,0,1,,0.928,0.927977839,52885,,37155,37155,,13907,33083,7285,0.8667,0.3342,0.5412,
233754,5,1,3,0,0,0,0,0,0,0,0,0,,,,11478,,4679,10607,,3479,4817,7553,0.2746,0.3843,,0.189
233772,7,1,5,0,0,0,0,0,0,0,0,0,,,,12290,,5434,11362,,2738,4675,6886,0.2862,0.3997,,0.1986
233842,24,0,18,0,0,0,0,0,0,0,0,0,66,,,,,,,,1648,34888,7723,0.6579,,,
233897,21,11,11,0,0,0,0,0,0,0,0,0,,0.7751,0.775147929,21604,,9825,27055,,6360,10010,7500,1,0.3506,0.4579,
233903,2,1,2,0,0,0,0,0,0,0,0,0,,,,11575,,4598,10526,,2000,4934,6384,0.3288,0.4187,,0.2591
233921,15,14,16,0,0,0,0,0,0,0,0,0,,0.7006,0.700579805,25762,,13230,31014,,13777,12599,11374,0.984,0.1617,0.844,
233949,6,1,3,0,0,0,0,0,0,0,0,0,,,,11655,,5228,11156,,3282,5334,6722,0.306,0.2802,,0.2772
234030,15,13,15,0,0,0,0,0,0,0,0,0,,0.839,0.838995278,29339,,13624,33656,,11950,14770,9138,0.6906,0.2808,0.6255,
234076,15,14,16,0,0,0,0,0,0,0,0,0,,0.2735,0.273471274,31186,,16853,47273,,21020,19941,13819,0.9423,0.1249,0.9458,
234085,21,14,11,0,0,0,0,0,0,0,0,0,,0.5314,0.531431898,29610,,18214,43902,,14260,13987,7796,1,0.1284,0.7661,
234119,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18862,,,11000,11545,2299,,,1,,0.7556
234137,21,6,7,1,0,0,0,0,0,0,0,0,54,,,23209,,9800,9800,,6813,10209,3733,0.1389,0.8567,0.1442,
234155,19,10,14,1,0,0,0,0,0,0,0,0,,0.9111,0.911051213,22009,,8726,19572,,5596,10139,7470,0.7792,0.7071,0.4212,
234164,21,10,11,1,0,0,0,0,0,0,0,0,54,0.4392,0.43924581,30317,,17448,17448,,11495,6119,4285,0.759,0.7453,0.2657,
234173,21,10,11,0,0,0,0,0,0,0,0,0,71,0.6988,0.69878978,48344,,36660,36660,,15290,10062,8163,0.7239,0.4127,0.5205,
234207,21,14,11,0,0,0,0,0,0,0,0,0,,0.22,0.219981668,63500,,50170,50170,,29450,36580,13068,0.8102,0.0869,0.9189,
234359,-2,-2,-2,0,0,0,0,0,0,0,0,0,,1,1,,25429,,,8208,88155,29731,,,0.1771,,0.8193
234377,3,1,2,0,0,0,0,0,0,0,0,0,,,,7084,,4613,10541,,2965,5644,6519,0.3565,0.3355,,0.4299
234492,30,7,6,0,0,0,0,0,0,0,0,0,,,,29513,,17554,17554,,11267,5783,5863,0.1702,0.4228,0.3122,
234650,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17193,,,16448,12272,6640,,,0.4468,,0.7727
234669,14,5,12,0,0,0,0,1,0,0,0,0,,,,12218,,3699,9052,,5080,5453,7492,0.993,0.1163,0.2412,
234696,14,7,9,0,0,0,0,0,0,0,0,0,,,,10373,,3461,4387,,2258,8495,6596,1,0.4439,0.55,
234711,1,3,2,0,0,0,0,0,1,0,0,0,,,,12650,,4149,4596,,2562,5052,6788,1,0.3716,,0.3614
234827,18,11,15,0,0,0,0,0,0,0,0,0,,0.8634,0.863440735,20774,,7903,22010,,5730,8355,8149,0.7351,0.3601,0.5154,
234845,14,7,9,0,0,0,0,0,0,0,0,0,,,,13676,,4343,4766,,1708,5615,6682,1,0.275,0.339,
234915,18,5,9,0,0,0,0,0,0,0,0,0,,,,,,16920,16920,,21769,8519,5894,0.0719,0.2509,1,
234924,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19924,,,17600,8014,3257,,,0.4139,,0.7692
234933,14,5,12,0,0,0,0,0,0,0,0,0,,,,13452,,3613,8966,,2758,5705,7108,1,0.2817,0.2477,
234951,14,11,9,0,0,0,0,0,0,0,0,0,,,,12307,,5740,5740,,1726,4680,5875,1,0.2808,0.329,
234979,23,6,12,0,0,0,0,0,1,0,0,0,,,,13935,,4554,6530,,1433,5648,6380,1,0.2809,0.2967,
235024,30,11,7,0,0,0,0,0,0,0,0,0,,0.8749,0.874875869,54208,,40464,40464,,26592,18128,4466,0.3252,0.3472,0.5305,
235088,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,39681,,,25900,18169,4711,,,0.3872,,0.8953
235097,18,11,16,0,0,0,0,0,0,0,0,0,,0.962,0.961988304,19672,,7109,23862,,7220,7479,8422,0.6258,0.3767,0.5245,
235103,14,5,12,0,0,0,0,1,0,0,0,0,,,,13479,,3822,9177,,4390,6706,7337,0.9892,0.1564,0.2795,
235149,3,2,4,0,0,0,0,0,0,0,0,0,,,,14510,,3715,9068,,3200,6256,6862,1,0.1572,,0.3523
235158,-2,-2,-2,0,0,0,0,0,0,0,0,0,,0.8667,0.866666667,,18004,,,11122,12248,4654,,,0.5246,,0.7333
235167,20,13,13,0,0,0,0,0,0,0,0,0,,0.9628,0.96275395,20612,,7591,25051,,8633,8126,8302,0.7251,0.4434,0.5728,
235237,14,5,12,0,0,0,0,1,0,0,0,0,,,,11494,,3783,4197,,3503,4774,6774,1,0.3545,0.2375,
235307,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14583,,,12595,7950,5238,,,0.3537,,0.6723
235316,17,14,14,0,0,0,0,0,0,0,0,0,30,0.6485,0.648495994,55181,,41330,41330,,20947,10729,9376,0.5779,0.1333,0.8726,
235334,14,6,9,0,0,0,0,0,0,0,0,0,,,,12392,,3993,9346,,1141,6786,6544,1,0.4146,0.3711,
235343,14,7,12,0,0,0,0,1,0,0,0,0,,,,15143,,3975,4392,,2770,5874,7044,0.5754,0.184,0.3216,
235352,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19609,,,16400,7841,4627,,,0.5197,,0.625
235422,18,11,6,0,0,0,0,0,1,0,0,0,,,,27928,,17914,17914,,15070,12260,7017,0.316,0.7574,0.2252,
235431,14,5,12,0,0,0,0,1,0,0,0,0,,,,14461,,3936,4358,,2313,6660,7415,0.6591,0.2219,0.2964,
235501,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15245,,,8025,11932,4464,,,0.7293,,0.8399
235547,26,11,11,0,0,0,0,1,0,0,0,0,,,,,,,,,26868,18994,6828,0.3462,0.4142,,
235583,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19318,,,17100,13839,6020,,,0.4664,,0.75
235671,9,2,3,0,0,0,0,0,0,0,0,0,,,,10905,,4677,10095,,2369,4106,6012,0.9942,0.1699,,0.4333
235699,14,7,9,0,0,0,0,1,0,0,0,0,,,,12695,,4137,9486,,1928,6780,6231,0.9829,0.1766,0.3446,
235750,6,2,3,0,0,0,0,0,0,0,0,0,,,,13082,,4275,4742,,1949,6315,6916,1,0.3911,,0.2824
235954,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,11872,,,13225,4101,2821,,,0.3714,,1
236018,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,11372,,,13125,3589,2427,,,0.35,,0.5366
236072,14,5,12,0,0,0,0,0,0,0,0,0,,,,10720,,4302,4302,,3954,6180,6943,0.9833,0.1379,0.2583,
236133,19,13,11,0,0,0,0,0,0,0,0,0,27,0.9744,0.974413646,41130,,30320,30320,,17786,9458,6655,0.281,0.3145,0.5886,
236188,14,7,12,0,0,0,0,0,0,0,0,0,,,,11690,,3693,4147,,2950,4550,6714,0.3274,0.2301,0.2109,
236212,13,4,2,0,0,0,0,0,1,0,0,0,,,,,22521,,,35857,9941,5677,5922,0.9412,0.5741,,0.8609
236230,19,13,11,0,0,0,0,0,0,0,0,0,39,0.7539,0.753926702,51433,,40722,40722,,18855,10383,7625,0.7113,0.3062,0.7045,
236258,14,7,9,0,0,0,0,0,0,0,0,0,,,,12350,,4347,4752,,2671,7446,4711,0.988,0.3037,0.2867,
236328,21,10,11,0,0,0,0,0,0,0,0,0,,0.8387,0.838704263,61652,,48090,48090,,31851,20077,10439,0.8311,0.1356,0.7807,
236382,14,7,9,0,0,0,0,0,0,0,0,0,,,,12402,,5377,5377,,3250,7911,7048,1,0.2147,0.6267,
236452,19,13,11,0,0,0,0,1,0,0,0,0,30,0.9751,0.975146199,47359,,35656,35656,,16825,8534,6624,0.4774,0.3604,0.5913,
236504,14,5,12,0,0,0,0,0,0,0,0,0,,,,12867,,4515,4515,,2613,6091,6956,0.9832,0.0942,0.4087,
236513,14,7,12,0,0,0,0,1,0,0,0,0,,,,11531,,3795,3795,,3998,7220,7008,1,0.1977,0.2471,
236577,17,13,14,0,0,0,0,0,0,0,0,0,64,0.9087,0.90872156,54315,,40893,40893,,20395,11877,8644,0.5492,0.2721,0.6868,
236595,17,15,13,0,0,0,0,0,0,0,0,0,30,0.738,0.737989739,58371,,42885,42885,,26368,15759,9375,0.7065,0.1818,0.7483,
236610,6,2,3,0,0,0,0,1,0,0,0,0,,,,11782,,3802,6538,,3088,6074,7200,0.9956,0.1792,,0.3051
236638,14,7,12,0,0,0,0,0,0,0,0,0,,,,12682,,4200,4700,,2574,5925,7496,1,0.2442,0.2121,
236656,2,2,3,0,0,0,0,0,0,0,0,0,,,,12510,,4401,9819,,3467,6004,6555,1,0.272,,0.3753
236692,14,7,12,0,0,0,0,0,0,0,0,0,,,,10808,,3460,8813,,2440,5762,6632,0.9783,0.26,0.2616,
236708,14,7,12,0,0,0,0,0,0,0,0,0,,,,12457,,3460,8813,,3772,4101,6377,0.9933,0.3492,0.2217,
236744,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,12487,,,13300,9081,2456,,,0.8065,,0.9028
236753,14,7,12,0,0,0,0,0,0,0,0,0,,,,11465,,4146,9564,,3941,5464,7165,1,0.2796,0.2536,
236887,9,2,3,0,0,0,0,0,0,0,0,0,,,,11689,,4455,5955,,2456,5736,6633,1,0.2919,,0.4165
236896,20,11,11,0,0,0,0,0,0,0,0,0,95,,,37913,,27495,27495,,17597,10602,5317,1,0.2912,0.612,
236939,15,13,16,0,0,0,0,0,0,0,0,0,,0.7306,0.730644804,25433,,11391,25817,,10066,12085,9792,0.7866,0.3078,0.6244,
236948,15,14,16,0,0,0,0,0,0,0,0,0,,0.4642,0.500269962,25360,,10974,35538,,17222,26427,12625,0.7749,0.2131,0.8439,
236975,14,7,9,0,0,0,0,0,1,0,0,0,,,,13339,,3779,4196,,1888,4804,5780,1,0.3544,0.2806,
237011,18,15,16,0,0,0,0,0,0,0,0,0,,0.8479,0.84791889,22374,,8183,22695,,7639,9890,9726,0.683,0.2523,0.6904,
237039,14,7,12,0,0,0,0,0,0,0,0,0,,,,12828,,4460,9878,,4487,7055,6732,0.3026,0.2645,0.31,
237057,21,14,11,0,0,0,0,0,0,0,0,0,,0.5173,0.517275178,61972,,49780,49780,,32658,21594,9100,0.7893,0.1031,0.8797,
237066,19,14,11,0,0,0,0,0,0,0,0,0,103,0.8901,0.889413989,55273,,42186,42186,,17268,10444,7271,0.9732,0.2329,0.7495,
237109,14,7,12,0,0,0,0,0,1,0,0,0,,,,13203,,4409,4832,,2179,6509,6913,1,0.4682,0.2395,
237118,22,10,8,0,0,0,0,0,0,0,0,0,52,0.4063,0.406329406,37162,,26610,26610,,11932,5343,5032,0.7143,0.4587,0.4745,
237127,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,12069,,,11500,1750,4082,,,0.4839,,1
237136,24,13,8,0,0,0,0,0,0,0,0,0,54,0.5895,0.589473684,24699,,14290,14290,,5862,4526,2793,0.52,0.3569,0.5652,
237172,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,18840,,5017,5017,,558,15212,,,0.6327,,0.9101
237181,21,10,8,0,0,0,0,0,0,0,0,0,61,0.9404,0.940350877,41220,,28454,28454,,10268,8447,5910,0.6761,0.4543,0.4579,
237215,22,11,9,1,0,0,0,0,0,0,0,0,,0.8146,0.814558059,15638,,6728,13032,,3592,6581,6645,1,0.5698,0.2069,
237242,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,8944,,,4565,2407,18380,,,0.5127,,0.8333
237303,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,10569,,,9100,6248,3563,,,0.5646,,0.4941
237312,17,7,10,0,0,0,0,0,0,0,0,0,,0.6449,0.644866642,40161,,30400,30400,,12365,6854,6415,0.5268,0.3038,0.4939,
237321,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,12931,,,15290,6389,5968,,,0.7619,,0.5556
237330,19,10,11,0,0,0,0,0,0,0,0,0,,0.9019,0.901874751,15780,,7732,16812,,3285,5092,4055,0.6951,0.4867,0.346,
237358,22,10,8,0,0,0,0,0,0,0,0,0,66,0.4161,0.416122004,41055,,28992,28992,,10011,7292,5621,0.6104,0.4099,0.4217,
237367,20,11,13,0,0,0,0,0,0,0,0,0,,0.7061,0.70608365,17657,,6950,14666,,4053,6811,6312,0.9333,0.4193,0.366,
237385,22,7,10,0,0,0,0,0,0,0,0,0,,,,21270,,7342,16560,,4223,4481,5823,0.6824,0.4845,0.2979,
237437,10,4,1,0,0,0,0,0,0,0,0,0,,,,13745,,8100,8100,,8244,2645,3676,,0.7196,,0.2455
237473,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17029,,,3720,2066,35300,,,0.4662,,0.7566
237491,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,11774,,,3833,1727,3553,,,0.4237,,0.8667
237525,16,13,16,0,0,0,0,0,0,0,0,0,,0.9019,0.901910068,18315,,7798,17856,,6774,9242,7181,0.7825,0.4044,0.493,
237543,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,10550,,,5197,2327,10177,,,0.4231,,0.9213
237552,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,30201,,22086,22086,,19130,7296,,,0.3229,,0.8438
237561,-2,-2,-2,0,0,0,0,0,0,0,0,0,,0.4667,0.466666667,,12961,,,3925,2592,15834,,,0.5057,,0.8182
237570,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14718,,,18902,13465,2620,,,0.4795,,0.8
237598,7,3,1,0,0,0,0,0,0,0,0,0,,,,21282,,8215,8215,,9575,3280,3783,,0.9196,,0.5
237613,-2,-2,-2,,,,,,NU,,0,0,,,,,17668,,,11800,7274,7649,,,0.9643,,0.7705
237640,22,11,8,0,0,0,0,0,0,0,0,0,74,0.2859,0.285874439,29710,,21250,21250,,4821,4226,4931,0.3188,0.5549,0.2973,
237686,23,7,9,0,0,0,0,0,0,0,0,0,,,,9888,,3552,7920,,3582,5184,5528,1,0.4682,0.3609,
237701,14,10,11,0,0,0,0,0,0,0,0,0,,,0.70533099,13622,,4248,10752,,3436,2787,6088,0.593,0.4504,0.2755,
237729,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,10666,,,8405,1371,3559,,,0.3285,,0.6923
237783,20,11,10,0,0,0,0,0,0,0,0,0,,,,24396,,16700,16700,,13372,2183,3470,0.4853,0.6641,0.2209,
237792,21,13,13,0,0,0,0,0,0,0,0,0,,0.8913,0.891290528,16387,,7328,17869,,5318,6971,7113,0.5444,0.3242,0.4202,
237817,4,3,2,0,0,0,0,0,0,0,0,0,,,,10416,,3724,5981,,456,5323,4193,0.6818,0.6244,,0.1759
237844,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,10850,,,2500,1687,1834,,,0.884,,0.9923
237880,25,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,41175,20070,,,,,
237899,22,11,9,1,0,0,0,0,0,0,0,0,,0.9758,0.975801383,16585,,7546,16550,,4666,7098,6020,0.5657,0.3025,0.2628,
237905,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,,2635,9339,,,0.0667,0.9444,
237932,20,11,11,0,0,0,0,0,0,0,0,0,,0.7176,0.717640634,20767,,7380,15020,,6089,4934,6321,0.6432,0.3845,0.4789,
237950,22,13,10,0,0,0,0,0,0,0,0,0,,0.5291,0.70533099,16296,,6960,17544,,7118,5774,7230,0.7797,0.3593,0.2145,
237969,20,12,11,0,0,0,0,0,0,0,0,0,71,0.7064,0.706426056,43477,,30752,30752,,11556,7588,6023,0.5915,0.3152,0.4963,
237987,7,4,1,0,0,0,0,0,0,0,0,0,,,,18268,,12625,12625,,9856,3464,4750,,0.9452,,0.6136
237996,7,4,1,0,0,0,0,0,0,0,0,0,,,,22605,,13090,13090,,7919,2005,4357,,0.7899,,0.6154
238005,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18598,,,25000,14099,5533,,,0.7123,,0.8
238014,9,2,2,0,0,0,0,0,0,0,0,0,,,,9721,,4036,11178,,1829,3445,5399,0.44,0.5209,,0.1927
238032,15,12,15,0,0,0,0,0,0,0,0,0,,0.719,0.70533099,20702,,8376,23616,,13260,10755,9761,0.767,0.2527,0.5676,
238078,19,12,8,0,0,0,0,0,0,0,0,0,30,0.514,0.513953488,38805,,28110,28110,,15249,7843,6135,0.4488,0.3048,0.6359,
238096,-2,-2,-2,0,0,0,0,0,0,0,0,0,,0.8,0.8,,9874,,,4285,3876,5145,,,0.6731,,1
238175,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14734,,,16533,9581,6198,,,0.4233,,0.7273
238193,19,7,9,0,0,0,0,0,1,0,0,1,30,0.8941,0.894097222,36436,,28277,28277,,18992,8313,5859,0.4123,0.5633,0.4508,
238263,14,5,12,0,0,0,0,0,0,0,0,0,,,,14887,,4341,6324,,3903,15557,10387,0.3428,0.2436,0.2141,
238324,26,9,6,0,0,0,0,0,0,0,0,0,,0.8889,0.888888889,30833,,20500,20500,,21227,9948,5735,0.75,0.1757,0.6667,
238333,21,14,11,0,0,0,0,0,0,0,0,0,,0.5398,0.539814815,57208,,48706,48706,,18260,14241,7045,0.8278,0.227,0.8571,
238397,7,1,2,0,0,0,0,0,0,0,0,0,,,,12728,,4329,6312,,2834,14059,7862,1,0.6268,,0.3608
238430,17,7,10,0,0,0,0,0,0,0,0,0,30,0.7835,0.783489097,38738,,28844,28844,,13774,5751,6018,0.3321,0.397,0.4453,
238458,20,12,14,0,0,0,0,0,0,0,0,0,66,0.7082,0.70824295,42003,,31144,31144,,16278,6717,7462,0.3543,0.2512,0.6581,
238476,22,12,11,0,0,0,0,0,0,0,0,0,39,0.6787,0.678692368,53282,,41950,41950,,15713,10492,6047,0.5559,0.2799,0.5979,
238573,26,11,6,0,0,0,0,0,0,0,0,0,,,,,,,,,19893,11221,6711,0.9444,0.3475,,
238616,17,9,13,0,0,0,0,0,0,0,0,0,68,0.6319,0.575355273,42149,,28600,28600,,15417,9024,8555,1,0.2815,0.5348,
238661,17,13,10,0,0,0,0,0,0,0,0,0,30,0.7111,0.711126469,40472,,28500,28500,,18798,9432,6049,0.5672,0.3095,0.6088,
238722,9,1,4,0,0,0,0,0,0,0,0,0,,,,14961,,4497,6480,,2590,14786,8680,1,0.1825,,0.538
238759,9,1,3,0,0,0,0,0,0,0,0,0,,,,12821,,4369,6352,,3470,16406,8930,0.3962,0.2971,,0.314
238810,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14743,,,11900,7554,4436,,,0.4933,,0.8125
238980,18,5,9,0,0,0,0,0,0,0,0,0,76,0.5166,0.516629712,38062,,27760,27760,,9905,4169,6629,0.1674,0.3327,0.592,
239008,9,1,2,0,0,0,0,0,0,0,0,0,,,,13685,,4184,6167,,3688,17997,8364,0.6478,0.3129,,0.4911
239017,21,14,11,0,0,0,0,0,0,0,0,0,,0.6135,0.61351052,56823,,46101,46101,,19114,16435,7991,0.8077,0.1996,0.7957,
239071,22,13,8,0,0,0,0,0,0,0,0,0,54,0.73,0.730038023,24832,,14910,14910,,11808,5689,4257,0.5783,0.369,0.5047,
239080,19,11,10,0,0,0,0,0,0,0,0,0,30,0.6758,0.675771971,38643,,27400,27400,,14798,5986,6499,0.4159,0.2986,0.4781,
239105,16,14,17,0,0,0,0,0,0,0,0,0,30,0.8933,0.893262329,52916,,39900,39900,,22584,11036,9923,0.5689,0.1595,0.8031,
239169,25,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,35634,61898,,,,,
239220,8,1,2,0,0,0,0,0,0,0,0,0,,,,13895,,4371,6354,,3211,10953,8203,0.4852,0.4211,,0.4221
239248,7,1,4,0,0,0,0,0,0,0,0,0,,,,12882,,4491,6174,,2858,16151,10790,0.4156,0.4592,,0.1099
239309,30,12,7,0,0,0,0,0,0,0,0,0,,0.5962,0.596194503,45542,,36230,36230,,18893,8205,5818,0.3211,0.454,0.5257,
239318,19,15,11,0,0,0,0,0,0,0,0,0,,0.6284,0.628413412,49230,,39429,39429,,15749,10991,9252,0.5111,0.2725,0.6689,
239372,9,1,3,0,0,0,0,0,0,0,0,0,,,,12964,,4461,6416,,2496,10653,7879,0.5267,0.1879,,0.5846
239390,19,11,10,0,0,0,0,0,0,0,0,1,30,0.5599,0.559943583,41962,,29510,29510,,14094,7557,6359,0.8718,0.5542,0.386,
239424,24,0,18,0,0,0,0,0,0,0,0,0,79,,,,,,,,1410,21821,5459,1,,,
239442,9,1,2,0,0,0,0,0,0,0,0,0,,,,13281,,4877,7316,,3358,16808,6221,0.3704,0.4386,,0.4234
239460,9,1,3,0,0,0,0,0,0,0,0,0,,,,14690,,3497,5083,,1775,11583,7549,1,0.3706,,0.3275
239488,8,1,4,0,0,0,0,0,0,0,0,0,,,,14511,,4415,6398,,3609,14954,8911,0.9774,0.2894,,0.4333
239512,22,12,8,0,0,0,0,0,0,0,0,0,76,0.6117,0.611692308,44920,,35157,35157,,10011,11848,6117,0.7183,0.3402,0.637,
239628,21,12,8,0,0,0,0,0,0,0,0,0,,0.6753,0.675319489,49078,,41835,41835,,15484,12516,7378,0.8933,0.3392,0.6784,
239637,24,0,18,0,0,0,0,0,0,0,1,0,30,,,,,,,,17925,28681,7109,0.7576,,,
239716,21,14,11,0,0,0,0,0,0,0,0,0,30,0.7922,0.792227979,46159,,36593,36593,,18888,10504,7347,0.8305,0.2065,0.7365,
239743,20,15,8,0,0,0,0,0,0,0,0,0,30,0.5154,0.515393387,39664,,27360,27360,,9454,9681,4836,0.4182,0.3417,0.587,
239877,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14580,,,14900,6116,2972,,,0.6081,,0.7895
239910,9,1,2,0,0,0,0,0,0,0,0,0,,,,13790,,4340,6204,,3750,12276,8042,0.6891,0.3259,,0.6121
239929,14,5,6,0,0,0,0,0,0,0,0,0,,,,22423,,15902,15902,,16918,3588,4815,0.2449,0.8757,0.0828,
240055,14,5,12,0,0,0,0,0,0,0,0,0,,0.7946,0.794601935,12200,,5172,12743,,4316,4952,5705,0.5495,0.2466,0.2254,
240107,18,9,10,0,0,0,0,0,0,0,0,0,30,0.6145,0.614547537,37585,,27150,27150,,13532,7547,6614,0.3573,0.2629,0.5503,
240116,9,1,3,0,0,0,0,0,0,0,0,0,,,,14225,,4304,6287,,3235,11725,7572,0.4773,0.295,,0.4231
240125,9,1,3,0,0,0,0,0,0,0,0,0,,,,14014,,4340,6206,,3071,12730,9186,0.2484,0.1836,,0.4388
240170,7,2,3,0,0,0,0,0,0,0,0,0,,,,12976,,3965,6249,,2991,17467,7477,0.3883,0.3715,,0.4148
240189,18,13,16,0,0,0,0,0,0,0,0,0,,0.7035,0.703484062,17480,,7662,16235,,6975,6157,7469,0.7942,0.263,0.6167,
240198,8,1,2,0,0,0,0,0,0,0,0,0,,,,14618,,4662,6778,,1111,17292,6837,0.2523,0.4161,,0.5434
240213,26,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,21568,8409,5989,,,,
240240,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16915,,,14500,9218,4280,,,0.5988,,0.6939
