zip,type,city,state,county,timezone,world_region,country,latitude,longitude,irs_estimated_population_2015
43207,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.89,-82.96,40130
43209,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.95,-82.93,24220
43210,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.01,-83.02,590
43211,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.01,-82.97,18180
43212,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.99,-83.04,17330
43213,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.97,-82.86,31370
43214,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.05,-83.02,23750
43215,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.97,-83.01,11250
43216,PO BOX,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,512
43217,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.82,-82.92,2030
43218,PO BOX,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,0
43219,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.01,-82.92,25100
43220,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.05,-83.07,25220
43221,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.02,-83.08,32110
43222,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.96,-83.04,3480
43223,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.93,-83.03,21570
43224,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.04,-82.96,39830
43226,PO BOX,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,125
43227,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.94,-82.89,21850
43228,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.97,-83.13,50960
43229,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.09,-82.98,48250
43230,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.04,-82.87,52200
43231,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.08,-82.93,19350
43232,STANDARD,Columbus,41,Franklin County,America/New_York,,US,39.92,-82.87,40170
43234,PO BOX,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,174
43235,STANDARD,Columbus,41,Franklin County,America/New_York,,US,40.12,-83.03,40220
43236,PO BOX,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,252
43240,STANDARD,Columbus,41,Delaware County,America/New_York,,US,40.14,-82.98,5130
43251,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,22
43260,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,0
43265,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.96,-82.99,0
43266,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,0
43268,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,0
43270,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,0
43271,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,138
43272,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,0
43279,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,0
43287,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,0
43291,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,39.98,-82.98,0
43299,UNIQUE,Columbus,41,Franklin County,America/New_York,,US,40.03,-82.86,0
43301,PO BOX,Marion,41,Marion County,America/New_York,,US,40.58,-83.12,635
43302,STANDARD,Marion,41,Marion County,America/New_York,,US,40.58,-83.12,41590
43306,PO BOX,Marion,41,Marion County,America/New_York,,US,40.58,-83.12,0
43307,UNIQUE,Marion,41,Marion County,America/New_York,,US,40.58,-83.12,0
43310,STANDARD,Belle Center,41,Logan County,America/New_York,,US,40.5,-83.74,2990
43311,STANDARD,Bellefontaine,41,Logan County,America/New_York,,US,40.36,-83.75,17350
43314,STANDARD,Caledonia,41,Marion County,America/New_York,,US,40.63,-82.96,2670
43315,STANDARD,Cardington,41,Morrow County,America/New_York,,US,40.49,-82.89,6400
43316,STANDARD,Carey,41,Wyandot County,America/New_York,,US,40.95,-83.38,5550
43317,PO BOX,Chesterville,41,Morrow County,America/New_York,,US,40.48,-82.68,186
43318,STANDARD,De Graff,41,Logan County,America/New_York,,US,40.31,-83.91,3090
43319,STANDARD,East Liberty,41,Logan County,America/New_York,,US,40.3,-83.58,1050
43320,STANDARD,Edison,41,Morrow County,America/New_York,,US,40.55,-82.86,1300
43321,STANDARD,Fulton,41,Morrow County,America/New_York,,US,40.46,-82.83,230
43322,PO BOX,Green Camp,41,Marion County,America/New_York,,US,40.53,-83.21,354
43323,STANDARD,Harpster,41,Wyandot County,America/New_York,,US,40.73,-83.25,580
43324,STANDARD,Huntsville,41,Logan County,America/New_York,,US,40.44,-83.8,2570
43325,PO BOX,Iberia,41,Morrow County,America/New_York,,US,40.67,-82.84,211
43326,STANDARD,Kenton,41,Hardin County,America/New_York,,US,40.64,-83.61,11290
43330,PO BOX,Kirby,41,Wyandot County,America/New_York,,US,40.81,-83.42,132
43331,STANDARD,Lakeview,41,Logan County,America/New_York,,US,40.48,-83.92,3580
43332,STANDARD,La Rue,41,Marion County,America/New_York,,US,40.57,-83.38,1950
43333,STANDARD,Lewistown,41,Logan County,America/New_York,,US,40.43,-83.93,760
43334,STANDARD,Marengo,41,Morrow County,America/New_York,,US,40.4,-82.81,5750
43335,PO BOX,Martel,41,Marion County,America/New_York,,US,40.67,-82.9,53
43336,PO BOX,Middleburg,41,Logan County,America/New_York,,US,40.29,-83.58,164
43337,STANDARD,Morral,41,Marion County,America/New_York,,US,40.68,-83.21,1000
43338,STANDARD,Mount Gilead,41,Morrow County,America/New_York,,US,40.55,-82.83,8990
43340,STANDARD,Mount Victory,41,Hardin County,America/New_York,,US,40.53,-83.52,1270
43341,STANDARD,New Bloomington,41,Marion County,America/New_York,,US,40.6,-83.32,820
43342,STANDARD,Prospect,41,Marion County,America/New_York,,US,40.45,-83.18,3110
43343,STANDARD,Quincy,41,Logan County,America/New_York,,US,40.29,-83.96,1190
43344,STANDARD,Richwood,41,Union County,America/New_York,,US,40.42,-83.29,5050
43345,STANDARD,Ridgeway,41,Hardin County,America/New_York,,US,40.51,-83.56,790
43346,PO BOX,Roundhead,41,Hardin County,America/New_York,,US,40.58,-83.84,135
43347,STANDARD,Rushsylvania,41,Logan County,America/New_York,,US,40.46,-83.67,1340
43348,STANDARD,Russells Point,41,Logan County,America/New_York,,US,40.46,-83.89,1620
43349,PO BOX,Shauck,41,Morrow County,America/New_York,,US,40.59,-82.65,126
43350,PO BOX,Sparta,41,Morrow County,America/New_York,,US,40.39,-82.69,147
43351,STANDARD,Upper Sandusky,41,Wyandot County,America/New_York,,US,40.83,-83.28,9210
43356,STANDARD,Waldo,41,Marion County,America/New_York,,US,40.46,-83.08,1110
43357,STANDARD,West Liberty,41,Logan County,America/New_York,,US,40.25,-83.75,4500
43358,STANDARD,West Mansfield,41,Logan County,America/New_York,,US,40.39,-83.54,2370
43359,STANDARD,Wharton,41,Wyandot County,America/New_York,,US,40.86,-83.46,690
43360,STANDARD,Zanesfield,41,Logan County,America/New_York,,US,40.33,-83.67,1640
43402,STANDARD,Bowling Green,41,Wood County,America/New_York,,US,41.37,-83.64,23770
43403,UNIQUE,Bowling Green,41,Wood County,America/New_York,,US,41.38,-83.64,142
43406,STANDARD,Bradner,41,Wood County,America/New_York,,US,41.32,-83.43,1560
43407,STANDARD,Burgoon,41,Sandusky County,America/New_York,,US,41.26,-83.25,560
43408,PO BOX,Clay Center,41,Ottawa County,America/New_York,,US,41.57,-83.36,267
43410,STANDARD,Clyde,41,Sandusky County,America/New_York,,US,41.3,-82.97,9280
43412,STANDARD,Curtice,41,Lucas County,America/New_York,,US,41.63,-83.31,3960
43413,STANDARD,Cygnet,41,Wood County,America/New_York,,US,41.24,-83.64,1350
43414,PO BOX,Dunbridge,41,Wood County,America/New_York,,US,41.46,-83.66,167
43416,STANDARD,Elmore,41,Ottawa County,America/New_York,,US,41.47,-83.29,2700
43420,STANDARD,Fremont,41,Sandusky County,America/New_York,,US,41.35,-83.11,27400
43430,STANDARD,Genoa,41,Ottawa County,America/New_York,,US,41.51,-83.36,4290
43431,STANDARD,Gibsonburg,41,Sandusky County,America/New_York,,US,41.38,-83.32,4230
43432,STANDARD,Graytown,41,Ottawa County,America/New_York,,US,41.52,-83.26,1410
43433,PO BOX,Gypsum,41,Ottawa County,America/New_York,,US,41.5,-82.88,144
43434,PO BOX,Harbor View,41,Lucas County,America/New_York,,US,41.69,-83.44,104
43435,STANDARD,Helena,41,Sandusky County,America/New_York,,US,41.33,-83.29,1340
43436,PO BOX,Isle Saint George,41,Ottawa County,America/New_York,,US,41.72,-82.82,0
43437,PO BOX,Jerry City,41,Wood County,America/New_York,,US,41.25,-83.6,383
43438,PO BOX,Kelleys Island,41,Erie County,America/New_York,,US,41.6,-82.71,307
43439,PO BOX,Lacarne,41,Ottawa County,America/New_York,,US,41.52,-83.04,126
43440,STANDARD,Lakeside Marblehead,41,Ottawa County,America/New_York,,US,41.52,-82.78,4120
43441,PO BOX,Lemoyne,41,Wood County,America/New_York,,US,41.47,-83.46,103
43442,STANDARD,Lindsey,41,Sandusky County,America/New_York,,US,41.42,-83.22,980
43443,STANDARD,Luckey,41,Wood County,America/New_York,,US,41.45,-83.48,1780
43445,STANDARD,Martin,41,Ottawa County,America/New_York,,US,41.58,-83.3,1080
43446,PO BOX,Middle Bass,41,Ottawa County,America/New_York,,US,41.68,-82.81,60
43447,STANDARD,Millbury,41,Wood County,America/New_York,,US,41.56,-83.42,3320
43449,STANDARD,Oak Harbor,41,Ottawa County,America/New_York,,US,41.51,-83.14,7530
43450,STANDARD,Pemberville,41,Wood County,America/New_York,,US,41.4,-83.45,3320
43451,STANDARD,Portage,41,Wood County,America/New_York,,US,41.32,-83.64,1050
43452,STANDARD,Port Clinton,41,Ottawa County,America/New_York,,US,41.5,-82.93,12230
43456,PO BOX,Put In Bay,41,Ottawa County,America/New_York,,US,41.64,-82.82,686
43457,STANDARD,Risingsun,41,Wood County,America/New_York,,US,41.26,-83.42,1370
43458,PO BOX,Rocky Ridge,41,Ottawa County,America/New_York,,US,41.53,-83.21,324
43460,STANDARD,Rossford,41,Wood County,America/New_York,,US,41.6,-83.56,5800
43462,STANDARD,Rudolph,41,Wood County,America/New_York,,US,41.29,-83.7,1040
43463,PO BOX,Stony Ridge,41,Wood County,America/New_York,,US,41.51,-83.51,245
43464,STANDARD,Vickery,41,Sandusky County,America/New_York,,US,41.38,-82.89,1230
43465,STANDARD,Walbridge,41,Wood County,America/New_York,,US,41.58,-83.48,4890
43466,STANDARD,Wayne,41,Wood County,America/New_York,,US,41.3,-83.47,1970
43467,PO BOX,West Millgrove,41,Wood County,America/New_York,,US,41.24,-83.48,167
43468,PO BOX,Williston,41,Ottawa County,America/New_York,,US,41.6,-83.34,411
43469,STANDARD,Woodville,41,Sandusky County,America/New_York,,US,41.45,-83.36,2970
43501,STANDARD,Alvordton,41,Williams County,America/New_York,,US,41.66,-84.43,700
43502,STANDARD,Archbold,41,Fulton County,America/New_York,,US,41.51,-84.3,6780
43504,STANDARD,Berkey,41,Lucas County,America/New_York,,US,41.71,-83.83,1010
43505,PO BOX,Blakeslee,41,Williams County,America/New_York,,US,41.52,-84.73,115
43506,STANDARD,Bryan,41,Williams County,America/New_York,,US,41.47,-84.54,13560
43510,PO BOX,Colton,41,Henry County,America/New_York,,US,41.45,-83.93,85
43511,STANDARD,Custar,41,Wood County,America/New_York,,US,41.28,-83.84,810
43512,STANDARD,Defiance,41,Defiance County,America/New_York,,US,41.28,-84.36,25470
43515,STANDARD,Delta,41,Fulton County,America/New_York,,US,41.57,-84,7580
43516,STANDARD,Deshler,41,Henry County,America/New_York,,US,41.2,-83.9,2710
43517,STANDARD,Edgerton,41,Williams County,America/New_York,,US,41.44,-84.74,3320
43518,STANDARD,Edon,41,Williams County,America/New_York,,US,41.55,-84.76,2470
43519,PO BOX,Evansport,41,Defiance County,America/New_York,,US,41.42,-84.41,191
43520,PO BOX,Farmer,41,Defiance County,America/New_York,,US,41.38,-84.63,65
43521,STANDARD,Fayette,41,Fulton County,America/New_York,,US,41.67,-84.32,2560
43522,STANDARD,Grand Rapids,41,Wood County,America/New_York,,US,41.41,-83.86,3130
43523,PO BOX,Grelton,41,Henry County,America/New_York,,US,41.34,-83.99,121
43524,STANDARD,Hamler,41,Henry County,America/New_York,,US,41.23,-84.03,1200
43525,STANDARD,Haskins,41,Wood County,America/New_York,,US,41.46,-83.7,1080
43526,STANDARD,Hicksville,41,Defiance County,America/New_York,,US,41.29,-84.76,5640
43527,STANDARD,Holgate,41,Henry County,America/New_York,,US,41.24,-84.12,2150
43528,STANDARD,Holland,41,Lucas County,America/New_York,,US,41.62,-83.7,15360
43529,PO BOX,Hoytville,41,Wood County,America/New_York,,US,41.19,-83.78,268
43530,PO BOX,Jewell,41,Defiance County,America/New_York,,US,41.33,-84.27,48
43531,PO BOX,Kunkle,41,Williams County,America/New_York,,US,41.64,-84.5,183
43532,STANDARD,Liberty Center,41,Henry County,America/New_York,,US,41.44,-84,3700
43533,STANDARD,Lyons,41,Fulton County,America/New_York,,US,41.69,-84.07,1410
43534,STANDARD,Mc Clure,41,Henry County,America/New_York,,US,41.37,-83.94,1510
43535,STANDARD,Malinta,41,Henry County,America/New_York,,US,41.31,-84.03,710
43536,STANDARD,Mark Center,41,Defiance County,America/New_York,,US,41.29,-84.63,370
43537,STANDARD,Maumee,41,Lucas County,America/New_York,,US,41.57,-83.65,26630
43540,STANDARD,Metamora,41,Fulton County,America/New_York,,US,41.71,-83.9,1370
43541,STANDARD,Milton Center,41,Wood County,America/New_York,,US,41.3,-83.83,127
43542,STANDARD,Monclova,41,Lucas County,America/New_York,,US,41.56,-83.76,3860
43543,STANDARD,Montpelier,41,Williams County,America/New_York,,US,41.58,-84.6,6810
43545,STANDARD,Napoleon,41,Henry County,America/New_York,,US,41.39,-84.12,13070
43547,PO BOX,Neapolis,41,Lucas County,America/New_York,,US,41.49,-83.88,342
43548,STANDARD,New Bavaria,41,Henry County,America/New_York,,US,41.2,-84.16,730
43549,STANDARD,Ney,41,Defiance County,America/New_York,,US,41.38,-84.52,1290
43550,PO BOX,Okolona,41,Henry County,America/New_York,,US,41.39,-84.15,40
43551,STANDARD,Perrysburg,41,Wood County,America/New_York,,US,41.55,-83.62,38020
43552,PO BOX,Perrysburg,41,Wood County,America/New_York,,US,41.55,-83.62,295
43553,PO BOX,Pettisville,41,Fulton County,America/New_York,,US,41.53,-84.23,424
43554,STANDARD,Pioneer,41,Williams County,America/New_York,,US,41.67,-84.55,2300
43555,PO BOX,Ridgeville Corners,41,Henry County,America/New_York,,US,41.43,-84.25,331
43556,STANDARD,Sherwood,41,Defiance County,America/New_York,,US,41.29,-84.55,1700
43557,STANDARD,Stryker,41,Williams County,America/New_York,,US,41.5,-84.41,2500
43558,STANDARD,Swanton,41,Fulton County,America/New_York,,US,41.58,-83.89,12550
43560,STANDARD,Sylvania,41,Lucas County,America/New_York,,US,41.71,-83.7,30960
43565,PO BOX,Tontogany,41,Wood County,America/New_York,,US,41.42,-83.74,349
43566,STANDARD,Waterville,41,Lucas County,America/New_York,,US,41.49,-83.73,7380
43567,STANDARD,Wauseon,41,Fulton County,America/New_York,,US,41.55,-84.14,12240
43569,STANDARD,Weston,41,Wood County,America/New_York,,US,41.34,-83.79,2510
43570,STANDARD,West Unity,41,Williams County,America/New_York,,US,41.58,-84.43,2900
43571,STANDARD,Whitehouse,41,Lucas County,America/New_York,,US,41.51,-83.8,7010
43601,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,29
43603,PO BOX,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,74
43604,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.65,-83.54,5360
43605,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.65,-83.51,19900
43606,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,18250
43607,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.65,-83.6,14850
43608,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.68,-83.53,10570
43609,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.63,-83.58,16850
43610,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.68,-83.56,3650
43611,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.71,-83.49,16190
43612,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.71,-83.55,24510
43613,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.71,-83.6,28460
43614,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.6,-83.63,26000
43615,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.65,-83.67,33150
43616,STANDARD,Oregon,41,Lucas County,America/New_York,,US,41.66,-83.41,18720
43617,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.73,7180
43618,STANDARD,Oregon,41,Lucas County,America/New_York,,US,41.67,-83.39,3229
43619,STANDARD,Northwood,41,Wood County,America/New_York,,US,41.61,-83.48,6910
43620,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.67,-83.55,3390
43623,STANDARD,Toledo,41,Lucas County,America/New_York,,US,41.7,-83.65,17900
43635,PO BOX,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,424
43652,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43654,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43656,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43657,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43659,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43660,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43661,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43666,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43667,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43681,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43682,UNIQUE,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,0
43697,PO BOX,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,395
43699,PO BOX,Toledo,41,Lucas County,America/New_York,,US,41.66,-83.58,152
43701,STANDARD,Zanesville,41,Muskingum County,America/New_York,,US,39.95,-82.01,46190
43702,PO BOX,Zanesville,41,Muskingum County,America/New_York,,US,39.95,-82.01,1060
43711,PO BOX,Ava,41,Noble County,America/New_York,,US,39.84,-81.58,114
43713,STANDARD,Barnesville,41,Belmont County,America/New_York,,US,39.98,-81.17,6360
43716,STANDARD,Beallsville,41,Monroe County,America/New_York,,US,39.84,-81.03,1700
43717,PO BOX,Belle Valley,41,Noble County,America/New_York,,US,39.79,-81.56,319
43718,STANDARD,Belmont,41,Belmont County,America/New_York,,US,40.02,-81.04,2950
43719,STANDARD,Bethesda,41,Belmont County,America/New_York,,US,40.01,-81.07,2110
43720,STANDARD,Blue Rock,41,Muskingum County,America/New_York,,US,39.79,-81.87,1040
43721,PO BOX,Brownsville,41,Licking County,America/New_York,,US,39.95,-82.27,202
43722,PO BOX,Buffalo,41,Guernsey County,America/New_York,,US,39.92,-81.52,436
43723,STANDARD,Byesville,41,Guernsey County,America/New_York,,US,39.96,-81.54,4300
43724,STANDARD,Caldwell,41,Noble County,America/New_York,,US,39.74,-81.51,5500
43725,STANDARD,Cambridge,41,Guernsey County,America/New_York,,US,40.02,-81.58,16570
43727,STANDARD,Chandlersville,41,Muskingum County,America/New_York,,US,39.86,-81.8,1320
43728,STANDARD,Chesterhill,41,Morgan County,America/New_York,,US,39.48,-81.86,910
43730,STANDARD,Corning,41,Perry County,America/New_York,,US,39.6,-82.08,1880
43731,STANDARD,Crooksville,41,Perry County,America/New_York,,US,39.76,-82.09,4390
43732,STANDARD,Cumberland,41,Guernsey County,America/New_York,,US,39.85,-81.65,1490
43733,PO BOX,Derwent,41,Guernsey County,America/New_York,,US,39.93,-81.54,143
43734,STANDARD,Duncan Falls,41,Muskingum County,America/New_York,,US,39.88,-81.89,1220
43735,PO BOX,East Fultonham,41,Muskingum County,America/New_York,,US,39.87,-82.12,476
43736,PO BOX,Fairview,41,Guernsey County,America/New_York,,US,40.06,-81.24,38
43738,PO BOX,Fultonham,41,Muskingum County,America/New_York,,US,39.86,-82.14,45
43739,STANDARD,Glenford,41,Perry County,America/New_York,,US,39.88,-82.31,2010
43740,PO BOX,Gratiot,41,Licking County,America/New_York,,US,39.95,-82.21,227
